Well ID,Managing Agency,Type,Latitude,Longitude,Well Depth,
341012106545401,USGS,Statewide Annual,34.16966667,-106.9154444,,
341042103152001,USGS,Statewide Annual,34.17847222,-103.2557889,132,
341100108390501,USGS,Statewide Annual,34.18377778,-108.6512778,,
341129103030501,USGS,Statewide Annual,34.19266944,-103.05455,,
341143103032101,USGS,Statewide Annual,34.288,-103.0581,310,
341212103324001,USGS,Statewide Annual,34.20663889,-103.5451389,126,
341219106554901,USGS,Statewide Annual,34.20569444,-106.9310833,140,
341237104175101,USGS,Statewide Annual,34.20963889,-104.2992778,100,
341246106460901,USGS,Statewide Annual,34.21261111,-106.7667222,,
341247103373901,USGS,Statewide Annual,34.21630556,-103.6283611,,
341315103300001,USGS,Statewide Annual,34.22976944,-103.5021194,110,
341319106410301,USGS,Statewide Annual,34.22202778,-106.6848611,,
341419103053501,USGS,Statewide Annual,34.23986944,-103.0958694,243,
341438103354601,USGS,Statewide Annual,34.24472222,-103.5983333,146,
341545103202501,USGS,Statewide Annual,34.26408056,-103.3400194,,
341605106434201,USGS,Statewide Annual,34.26438889,-106.7313611,,
341627103390301,USGS,Statewide Annual,34.27413889,-103.65225,160,
341650104322101,USGS,Statewide Annual,34.28061111,-104.5413056,186,
342041106504601,USGS,Statewide Annual,34.34397222,-106.8466944,89,
342102104335701,USGS,Statewide Annual,34.35055556,-104.5660278,210,
342121103142301,USGS,Statewide Annual,34.36048889,-103.2404306,337,
342214103091301,USGS,Statewide Annual,34.37556111,-103.1545306,300,
342400103270401,USGS,Statewide Annual,34.40061944,-103.4523472,231,
342556103382101,USGS,Statewide Annual,34.43444444,-103.6418056,313,
342600103475701,USGS,Statewide Annual,34.43377778,-103.7993889,,
342651103073201,USGS,Statewide Annual,34.44808333,-103.1254444,,
342702103573601,USGS,Statewide Annual,34.45062491,-103.9605226,85,
342727104121801,USGS,Statewide Annual,34.44168889,-104.1980694,180,
342734104322301,USGS,Statewide Annual,34.44738889,-104.5366111,165,
342736103203701,USGS,Statewide Annual,34.46431944,-103.3457389,418,
342749103541301,USGS,Statewide Annual,34.46479202,-103.9080215,105,
342753106485501,USGS,Statewide Annual,34.46480556,-106.8156111,210,
342821108422701,USGS,Statewide Annual,34.47246944,-108.7084,28,
342824108340001,USGS,Statewide Annual,34.47355556,-108.5668889,248,
342853106454101,USGS,Statewide Annual,34.48130556,-106.7653611,170,
342922106550301,USGS,Statewide Annual,34.48966667,-106.9178333,143,
343252103324001,USGS,Statewide Annual,34.5513,-103.5465194,350,
343257103174901,USGS,Statewide Annual,34.55347222,-103.2989722,,
343304106465001,USGS,Statewide Annual,34.55061111,-106.78175,123,
343347103345001,USGS,Statewide Annual,34.56502778,-103.5816389,401,
343351103471301,USGS,Statewide Annual,34.56522222,-103.79175,100,
343511103555001,USGS,Statewide Annual,34.58993889,-103.9327194,100,
343626103054101,USGS,Statewide Annual,34.61161111,-103.0958333,393,
343647103030901,USGS,Statewide Annual,34.61808333,-103.0538611,,
343730103055601,USGS,Statewide Annual,34.63272222,-103.1024167,374,
344019103463801,USGS,Statewide Annual,34.67208333,-103.7783611,226,
344020103123101,USGS,Statewide Annual,34.67616667,-103.2122778,31,
344048106382501,USGS,Statewide Annual,34.67977778,-106.6406944,,
344158103083501,USGS,Statewide Annual,34.70325,-103.1451389,,
344202103043001,USGS,Statewide Annual,34.705,-103.0766667,377,
344228103031501,USGS,Statewide Annual,34.71230556,-103.0557306,397,
344229103580701,USGS,Statewide Annual,34.70941111,-103.97115,,
344234104103501,USGS,Statewide Annual,34.69155556,-104.17025,125,
344239105292001,USGS,Statewide Annual,34.71826111,-105.4922806,,
344339103530001,USGS,Statewide Annual,34.7275,-103.8838889,,
344406103555501,USGS,Statewide Annual,34.73613889,-103.9358889,131,
344538103272301,USGS,Statewide Annual,34.76405556,-103.4604722,387,
344635103040301,USGS,Statewide Annual,34.78108333,-103.0691667,262,
344709103214801,USGS,Statewide Annual,34.78994444,-103.3669444,,
344729103494001,USGS,Statewide Annual,34.79297222,-103.8323611,,
344734103542301,USGS,Statewide Annual,34.79416667,-103.9100278,,
344922103094101,USGS,Statewide Annual,34.82252778,-103.16125,,
344927104174901,USGS,Statewide Annual,34.82444444,-104.2969722,49,
345039104212401,USGS,Statewide Annual,34.84483333,-104.3565556,48,
345040104053901,USGS,Statewide Annual,34.84444444,-104.0947222,,
345231103022702,USGS,Statewide Annual,34.88088889,-103.0428889,,
345235106384401,USGS,Statewide Annual,34.87655556,-106.6457778,123,
345346106451201,USGS,Statewide Annual,34.89602778,-106.7537778,175,
345511108202101,USGS,Statewide Annual,34.91958333,-108.3393333,361,
345557103041301,USGS,Statewide Annual,34.93766667,-103.0727222,142,
345602103265301,USGS,Statewide Annual,34.93813889,-103.4512778,112,
345734103483301,USGS,Statewide Annual,34.95944444,-103.8091667,30,
350023105192101,USGS,Statewide Annual,35.00675,-105.3228333,,
350130106352001,USGS,Statewide Annual,35.02438889,-106.5865556,,
350227103204701,USGS,Statewide Annual,35.04141667,-103.3479167,68,
350300107491201,USGS,Statewide Annual,35.05,-107.8283889,165,
350306107263401,USGS,Statewide Annual,35.05170833,-107.4435306,97,
350456103303001,USGS,Statewide Annual,35.08305556,-103.5104444,186,
350507103334101,USGS,Statewide Annual,35.08555556,-103.5593056,90,
350514107502701,USGS,Statewide Annual,35.08726174,-107.8414459,70,
350534106385801,USGS,Statewide Annual,35.0925,-106.6926389,52.5,
350543103501401,USGS,Statewide Annual,35.09533567,-103.8377458,350,
350744103312301,USGS,Statewide Annual,35.13008333,-103.5256667,200,
350824103031101,USGS,Statewide Annual,35.14069444,-103.0569167,63,
350825103482901,USGS,Statewide Annual,35.14191667,-103.8084444,50,
350831103482101,USGS,Statewide Annual,35.14391667,-103.8074444,325,
350833103230101,USGS,Statewide Annual,35.14402778,-103.3871389,125,
350857103343401,USGS,Statewide Annual,35.15022222,-103.5793889,202,
350923107522701,USGS,Statewide Annual,35.15678889,-107.8745694,158,
350930103302801,USGS,Statewide Annual,35.15941667,-103.5100833,120,
351010103315201,USGS,Statewide Annual,35.17027778,-103.5336389,134,
351014105025501,USGS,Statewide Annual,35.17071944,-105.4848,280,
351017103112001,USGS,Statewide Annual,35.17202778,-103.1906944,72,
351019106404001,USGS,Statewide Annual,35.17150278,-106.6792083,274,
351040103433602,USGS,Statewide Annual,35.18038889,-103.7297778,360,
351200103233301,USGS,Statewide Annual,35.20177778,-103.3959167,,
351211107532901,USGS,Statewide Annual,35.20375,-107.8912778,480,
351221106360601,USGS,Statewide Annual,35.20558333,-106.6024167,15.81,
351224106424501,USGS,Statewide Annual,35.23177778,-106.7073611,675,
351226106330301,USGS,Statewide Annual,35.20727778,-106.5511389,,
351233103040501,USGS,Statewide Annual,35.20991667,-103.0716667,,
351244103162701,USGS,Statewide Annual,35.21322222,-103.2779167,50,
351331107523401,USGS,Statewide Annual,35.22527778,-107.8761111,843,
351425107522101,USGS,Statewide Annual,35.23983333,-107.8725556,371,
351452107552301,USGS,Statewide Annual,35.24783333,-107.9236667,275,
351522108353301,USGS,Statewide Annual,35.25525,-108.5910833,,
351549103064401,USGS,Statewide Annual,35.26536111,-103.1148889,31,
351651107594501,USGS,Statewide Annual,35.28047222,-107.9956667,370,
351700103323101,USGS,Statewide Annual,35.28486111,-103.5432222,249,
351805103151301,USGS,Statewide Annual,35.30280556,-103.2566944,305,
351844103254001,USGS,Statewide Annual,35.31372222,-103.43,234,
352023107473201,USGS,Statewide Annual,35.33947222,-107.7927222,155,
352127103152501,USGS,Statewide Annual,35.35925,-103.2596944,,
352149103240901,USGS,Statewide Annual,35.36468333,-103.4048,240,
352149103284001,USGS,Statewide Annual,35.36522222,-103.4803611,324,
352156103080201,USGS,Statewide Annual,35.36713889,-103.1366667,88,
352403105274201,USGS,Statewide Annual,35.4011,-105.4631806,246,
352416108323401,USGS,Statewide Annual,35.40455556,-108.5433611,,
352421103291501,USGS,Statewide Annual,35.40666667,-103.4903056,360,
352426103284402,USGS,Statewide Annual,35.40813889,-103.4816667,350,
352433107462101,USGS,Statewide Annual,35.409,-107.7898,3275,
352455103282801,USGS,Statewide Annual,35.41583333,-103.4765833,155,
352550103364201,USGS,Statewide Annual,35.43125,-103.6126111,49,
352725105160901,USGS,Statewide Annual,35.45695,-105.2690694,105,
352726105084401,USGS,Statewide Annual,35.45773056,-105.1467889,128,
352826108325201,USGS,Statewide Annual,35.474,-108.5493889,347,
353001105402601,USGS,Statewide Annual,35.50036111,-105.67375,285,
353014103284501,USGS,Statewide Annual,35.50436111,-103.4811389,200,
353125108124001,USGS,Statewide Annual,35.52311944,-108.2126,1275,
353159105191401,USGS,Statewide Annual,35.53305556,-105.3211389,270,
353202106084101,USGS,Statewide Annual,35.534,-106.1446,,
353203105574501,USGS,Statewide Annual,35.53426944,-105.9623694,,
353239103111301,USGS,Statewide Annual,35.54858333,-103.1902222,175,
353345105425601,USGS,Statewide Annual,35.56311111,-105.715,300,
353346103305201,USGS,Statewide Annual,35.5628231,-103.51496,45,
353418105145601,USGS,Statewide Annual,35.57173056,-105.24915,850,
353506105431401,USGS,Statewide Annual,35.58466667,-105.7213611,431,
353516106035801,USGS,Statewide Annual,35.5869,-106.069,395,
353526106001301,USGS,Statewide Annual,35.5906,-106.0037,,
353659107564101,USGS,Statewide Annual,35.61641667,-107.9452222,2094,
353816108170101,USGS,Statewide Annual,35.63777778,-108.2841667,1375,
353919103135301,USGS,Statewide Annual,35.65666667,-103.2333056,204,
353943105564801,USGS,Statewide Annual,35.6634,-105.9480694,,
354013105580601,USGS,Statewide Annual,35.67022222,-105.9679167,989,
354053105565301,USGS,Statewide Annual,35.68146111,-105.9479611,,
354119106023801,USGS,Statewide Annual,35.58856111,-106.0445306,740,
354155104325101,USGS,Statewide Annual,35.69855556,-104.5473611,265,
354200103394801,USGS,Statewide Annual,35.70072222,-103.6665833,91.8,
354235108170702,USGS,Statewide Annual,35.70972222,-108.2855833,2225,
354235108170703,USGS,Statewide Annual,35.70966667,-108.2855833,1728,
354243108104701,USGS,Statewide Annual,35.71194444,-108.1802778,1037,
354310105035801,USGS,Statewide Annual,35.71936111,-105.0661944,,
354400108463001,USGS,Statewide Annual,35.73327778,-108.7755833,520,
354738105553901,USGS,Statewide Annual,35.79388889,-105.9275,211,
354811105252301,USGS,Statewide Annual,35.804,-105.4245833,125,
354813103255202,USGS,Statewide Annual,35.80097222,-103.4320833,204,
354956103225501,USGS,Statewide Annual,35.83222222,-103.3825,164,
355004104513301,USGS,Statewide Annual,35.82736111,-104.8609167,,
355034103491601,USGS,Statewide Annual,35.84256111,-103.82425,49,
355052103030901,USGS,Statewide Annual,35.84891667,-103.0545833,,
355144103041201,USGS,Statewide Annual,35.86391667,-103.0723333,206,
355302103072201,USGS,Statewide Annual,35.882,-103.1253333,146,
355304103264001,USGS,Statewide Annual,35.88444444,-103.4448056,53,
355306105152901,USGS,Statewide Annual,35.87672222,-105.2708056,210,
355352104054201,USGS,Statewide Annual,35.89930556,-104.0966667,75,
355540105210201,USGS,Statewide Annual,35.9205,-105.3568611,,
355550103043101,USGS,Statewide Annual,35.93180556,-103.0755278,236,
355632104462901,USGS,Statewide Annual,35.94086111,-104.7832222,,
355632105145302,USGS,Statewide Annual,35.93372222,-105.2533056,,
355721103274401,USGS,Statewide Annual,35.95475,-103.4625278,136.1,
355758107042301,USGS,Statewide Annual,35.96641667,-107.0740833,240,
355838103595801,USGS,Statewide Annual,35.97722222,-103.9997222,109.6,
355842103403801,USGS,Statewide Annual,35.97963889,-103.6865,40.9,
355918106584301,USGS,Statewide Annual,35.98816667,-106.9791389,70,
355936104174901,USGS,Statewide Annual,35.99366667,-104.2979722,16,
355947105105001,USGS,Statewide Annual,35.99069444,-105.1826944,,
360004105200501,USGS,Statewide Annual,36.00097222,-105.3396111,355,
360025104422901,USGS,Statewide Annual,36.00691667,-104.7081667,408,
360033103023101,USGS,Statewide Annual,36.00852778,-103.045,220,
360212104105201,USGS,Statewide Annual,36.03416667,-104.1834444,48.6,
360321104150901,USGS,Statewide Annual,36.05427778,-104.2531667,,
360339103485701,USGS,Statewide Annual,36.06013889,-103.8191667,83.8,
360421104163701,USGS,Statewide Annual,36.07194444,-104.2790278,38,
360432104204901,USGS,Statewide Annual,36.07419444,-104.3498056,106,
360513104384701,USGS,Statewide Annual,36.0885,-104.64675,415,
360716106090301,USGS,Statewide Annual,36.12238889,-106.1541944,46,
360815104135901,USGS,Statewide Annual,36.13753176,-104.2335907,201,
361028104084201,USGS,Statewide Annual,36.175,-104.1458611,182.4,
361227103070601,USGS,Statewide Annual,36.20603889,-103.1186389,405,
361311103103010,USGS,Statewide Annual,36.22427778,-103.1853056,,
361314103183301,USGS,Statewide Annual,36.21882778,-103.3108861,207,
361345103551901,USGS,Statewide Annual,36.22913889,-103.9232778,,
361741103051001,USGS,Statewide Annual,36.29269444,-103.0863333,,
362120104344101,USGS,Statewide Annual,36.36241667,-104.5778889,65,
362206103083801,USGS,Statewide Annual,36.36886111,-103.1454444,411,
362352105170901,USGS,Statewide Annual,36.39819444,-105.2859167,96,
362435104502701,USGS,Statewide Annual,36.42366111,-104.8434806,42,
362540103095001,USGS,Statewide Annual,36.42652778,-103.1681667,185,
362616103241401,USGS,Statewide Annual,36.43780462,-103.4043924,76.4,
362733103545901,USGS,Statewide Annual,36.45586111,-103.9170556,170,
362820105362001,USGS,Statewide Annual,36.45845,-105.6284306,,
363410103064801,USGS,Statewide Annual,36.56925,-103.1141111,200,
364123104085101,USGS,Statewide Annual,36.68972222,-104.1475,195,
364522104034501,USGS,Statewide Annual,36.75311111,-104.0655556,120,
364536108271201,USGS,Statewide Annual,36.75998611,-108.4532194,19,
364536108271202,USGS,Statewide Annual,36.75998611,-108.4532583,12.7,
364603105511101,USGS,Statewide Annual,36.76658056,-105.8535194,,
364757105372801,USGS,Statewide Annual,36.80001111,-105.6249611,310,
364811105455801,USGS,Statewide Annual,36.80285,-105.7674389,360,
364826108234301,USGS,Statewide Annual,36.80686389,-108.39635,60,
364916108234301,USGS,Statewide Annual,36.82163611,-108.3959806,600,
364934108242601,USGS,Statewide Annual,36.82601944,-108.4072472,290,
365035105360501,USGS,Statewide Annual,36.84330556,-105.5989722,500,
365152108160801,USGS,Statewide Annual,36.8644452,-108.2695226,330,
365244108290601,USGS,Statewide Annual,36.87888889,-108.4855556,,
365524105445201,USGS,Statewide Annual,36.92193889,-105.7460306,,
365554103020902,USGS,Statewide Annual,36.92611111,-103.0371389,140,
365719108125101,USGS,Statewide Annual,36.95513889,-108.21425,324.4,
AR-0209,NMBGMR,Continuous,36.83826139,-107.9921953,20,
AR-0214,NMBGMR,Intermittent,36.75973365,-108.2009266,370,
CP-0037,NMBGMR,Continuous,34.4046926,-103.1730386,356,
EB-132,NMBGMR,Intermittent,35.56985297,-106.0968333,135,
EB-165,NMBGMR,Continuous,35.76123806,-105.9903545,805,
EB-220,NMBGMR,Continuous,35.58693613,-106.068987,161,
EB-306,NMBGMR,Continuous,35.57743446,-106.1087674,43,
EB-340,NMBGMR,Intermittent,35.56311588,-106.1069261,155,
EB-373,NMBGMR,Continuous,35.60996407,-106.0850151,300,
EB-390,NMBGMR,Intermittent,35.53705132,-106.0514147,500,
EB-691,NMBGMR,Continuous,35.57813753,-106.1009193,180,
EB-696,NMBGMR,Continuous,35.57973941,-106.0630861,117,
GT-002,NMBGMR,Intermittent,34.1976988,-107.731732,500,
HS-039,NMBGMR,Continuous,33.11425122,-107.283397,26,
HS-061,NMBGMR,Continuous,33.12710355,-107.2510542,71,
LC-010,NMBGMR,Continuous,35.57281055,-106.10568,180,
LC-025,NMBGMR,Continuous,35.56515797,-106.1034893,18,
MG-009,NMBGMR,Continuous,34.0666375,-107.2356204,200,
MG-030,NMBGMR,Continuous,34.10163383,-107.2702699,420,
MG-034,NMBGMR,Continuous,34.1438926,-107.2044828,335,
MG-038,NMBGMR,Continuous,34.13145202,-107.2093964,135,
MG-039,NMBGMR,Intermittent,34.11145691,-107.2661207,185,
MG-041,NMBGMR,Intermittent,34.11133792,-107.2647518,135,
MG-043,NMBGMR,Intermittent,34.10252517,-107.2718003,230,
NM-00037,NMBGMR,Continuous,32.02241565,-105.1141769,20,
NM-00039,NMBGMR,Intermittent,32.02098746,-105.143529,386,
NM-01941,NMBGMR,Intermittent,32.01657157,-107.7562711,,
NM-02402,NMBGMR,Intermittent,32.41781651,-107.7077026,96,
NM-05950,NMBGMR,Intermittent,32.2785798,-107.4535178,,
NM-07039,NMBGMR,Intermittent,32.47527537,-107.6452475,,
NM-26614,NMBGMR,Intermittent,36.77856744,-103.9775846,680,
PB-0012,NMBGMR,Intermittent,35.57003275,-106.3763509,,
PB-0020,NMBGMR,Continuous,35.57361333,-106.3345443,195,
PC-002,NMBGMR,Continuous,35.29864823,-106.4470518,165,
PC-019,NMBGMR,Continuous,35.32524518,-106.4334551,580,
PC-029,NMBGMR,Intermittent,35.29654937,-106.4048395,140,
PC-055,NMBGMR,Intermittent,35.34290181,-106.3985442,300,
PC-121,NMBGMR,Intermittent,35.29935307,-106.4179973,270,
QU-004,NMBGMR,Continuous,36.71297667,-105.5810223,449,
QU-036,NMBGMR,Intermittent,36.65071069,-105.6065211,835,
QU-100,NMBGMR,Continuous,36.69651642,-105.6079666,30,
QU-101,NMBGMR,Continuous,36.69651642,-105.6079666,143,
QU-158,NMBGMR,Intermittent,36.60418429,-105.6258466,245,
SA-0009,NMBGMR,Continuous,34.21193563,-107.6805835,297,
SA-0034,NMBGMR,Intermittent,34.0581775,-107.9790104,234,
SA-0076,NMBGMR,Continuous,34.07284945,-107.6188495,284,
SA-0134,NMBGMR,Continuous,33.39883598,-107.4513427,215,
SA-0135,NMBGMR,Continuous,33.39677413,-107.4516502,220,
SA-0174,NMBGMR,Continuous,33.85842411,-107.7217055,324,
SA-0231,NMBGMR,Continuous,34.11981606,-107.4255145,30,
SA-0233,NMBGMR,Continuous,34.14999845,-107.8163636,407,
SA-0239,NMBGMR,Intermittent,34.134711,-107.8692144,140,
SA-0240,NMBGMR,Continuous,34.13392266,-107.8690035,307,
SM-0001,NMBGMR,Continuous,32.693148,-105.7944176,69,
SM-0049,NMBGMR,Continuous,32.85426455,-105.7951771,298,
SM-0232,NMBGMR,Continuous,32.85338321,-105.5371559,64,
SM-0235,NMBGMR,Continuous,32.88985945,-105.4847208,100,
SM-0246,NMBGMR,Continuous,32.87759301,-105.1775729,22,
SM-0257,NMBGMR,Continuous,32.90453673,-105.6301416,80,
SM-0258,NMBGMR,Continuous,32.90548092,-105.5938877,110,
SM-0259,NMBGMR,Continuous,32.92188343,-105.5931309,410,
SO-0127,NMBGMR,Continuous,34.00301359,-106.8697085,81,
SO-0184,NMBGMR,Continuous,33.92489464,-106.8520336,65,
SO-0255,NMBGMR,Continuous,33.67940674,-106.9977541,55,
SO-0260,NMBGMR,Continuous,33.72332225,-106.9145666,53,
TB-0029,NMBGMR,Continuous,33.26993275,-106.0617349,724,
TB-0044,NMBGMR,Continuous,33.08444661,-106.0107607,375,
TB-0071,NMBGMR,Continuous,33.21028245,-106.0388144,651,
TB-0084,NMBGMR,Continuous,32.89936221,-106.0259954,295,
TB-0139,NMBGMR,Continuous,32.80077354,-105.9740557,242,
TB-0255,NMBGMR,Continuous,32.78114672,-105.93365,,
TC-316,NMBGMR,Continuous,36.95278774,-105.6276764,423,
TV-121,NMBGMR,Continuous,36.36566825,-105.6795315,215,
TV-157,NMBGMR,Continuous,36.35067035,-105.634644,217,
TV-196,NMBGMR,Continuous,36.35456086,-105.7030182,450,
WL-0001,NMBGMR,Continuous,34.09370755,-106.8955562,84,
WL-0002,NMBGMR,Continuous,32.96338971,-105.6657196,580,
WL-0005,NMBGMR,Intermittent,36.47984721,-105.7469813,717,
WL-0007,NMBGMR,Continuous,34.18808023,-105.7238288,922,
WL-0008,NMBGMR,Intermittent,34.18897466,-105.7250845,940,
WL-0013,NMBGMR,Continuous,35.9097782,-104.6266113,98,
WL-0014,NMBGMR,Intermittent,35.91036068,-104.625467,160,
WL-0015,NMBGMR,Continuous,35.7970802,-104.9201952,245,
WL-0016,NMBGMR,Continuous,34.59988524,-106.0348938,240,
WL-0017,NMBGMR,Intermittent,34.34093429,-108.5153329,210,
WL-0018,NMBGMR,Continuous,34.34131119,-108.5147619,140,
WL-0021,NMBGMR,Continuous,35.47924587,-105.8817804,101,
WL-0022,NMBGMR,Continuous,34.3457377,-106.8410527,400,
WL-0024,NMBGMR,Intermittent,34.05791404,-106.9185496,400,
WL-0025,NMBGMR,Continuous,35.20508097,-107.3904256,780,
WL-0026,NMBGMR,Intermittent,35.17210227,-107.3727391,550,
WL-0027,NMBGMR,Intermittent,35.17714003,-107.4002457,450,
WL-0028,NMBGMR,Continuous,37.000034,-107.6014184,160,
WL-0031,NMBGMR,Intermittent,35.40053236,-106.157369,785,
WL-0035,NMBGMR,Continuous,33.38772405,-103.5589998,,
WL-0036,NMBGMR,Continuous,35.23122608,-106.490137,520,
WL-0037,NMBGMR,Continuous,33.30621979,-105.6433917,137,
WL-0039,NMBGMR,Intermittent,34.02701724,-107.2726439,735,
WL-0040,NMBGMR,Intermittent,33.41281792,-105.6847441,356,
WL-0042,NMBGMR,Intermittent,33.41628915,-105.6849757,800,
WL-0044,NMBGMR,Continuous,36.48001757,-105.7398943,630,
WL-0045,NMBGMR,Continuous,36.59410221,-105.6400751,136,
WL-0051,NMBGMR,Intermittent,36.59379595,-105.6533203,140,
WL-0052,NMBGMR,Intermittent,36.58826215,-105.656359,60,
WL-0053,NMBGMR,Intermittent,35.82653106,-105.4018607,245,
WL-0057,NMBGMR,Continuous,35.30829989,-108.1025065,270,
WL-0058,NMBGMR,Continuous,35.27197232,-108.127253,235,
WL-0060,NMBGMR,Continuous,35.53944699,-105.2539139,280,
WL-0062,NMBGMR,Continuous,35.71341117,-106.7588106,45,
WL-0063,NMBGMR,Continuous,35.09804634,-106.6642228,40,
WL-0064,NMBGMR,Continuous,32.92024733,-107.5725905,,
WL-0065,NMBGMR,Intermittent,32.92019216,-107.5726423,257,
WL-0067,NMBGMR,Intermittent,32.73657942,-108.1801073,,
WL-0068,NMBGMR,Intermittent,32.7356527,-108.1739946,,
WL-0071,NMBGMR,Continuous,33.02859064,-108.1686365,793,
WL-0072,NMBGMR,Continuous,35.53830182,-105.2623714,690,
WL-0077,NMBGMR,Continuous,32.2957931,-104.1663399,230,
WL-0078,NMBGMR,Intermittent,35.20431542,-107.3913037,860,
WL-0079,NMBGMR,Intermittent,35.55225497,-105.7433981,700,
WL-0080,NMBGMR,Continuous,35.55222479,-105.7439053,882,
WL-0085,NMBGMR,Continuous,33.70748295,-108.7556729,165,
WL-0086,NMBGMR,Intermittent,32.75000031,-108.1520369,,
WL-0090,NMBGMR,Continuous,32.74390046,-108.1508299,,
WL-0093,NMBGMR,Continuous,34.75945949,-106.0873819,,
WL-0109,NMBGMR,Continuous,34.31094187,-108.1900263,354,
WL-0114,NMBGMR,Continuous,34.21055783,-103.3190529,118,
WL-0115,NMBGMR,Continuous,36.43254305,-103.478558,205,
WL-0121,NMBGMR,Intermittent,35.48066404,-105.6711862,250,
WL-0123,NMBGMR,Intermittent,35.59198694,-105.6893012,147,
WL-0124,NMBGMR,Continuous,35.54850188,-108.6662099,350,
WL-0130,NMBGMR,Continuous,34.06150166,-106.8971354,90,
WL-0131,NMBGMR,Intermittent,34.0758252,-106.9079007,99,
WL-0134,NMBGMR,Continuous,34.03433737,-106.9178019,,
WL-0136,NMBGMR,Intermittent,34.04596244,-106.9199701,1050,
WL-0137,NMBGMR,Intermittent,36.59512951,-105.6567191,154,
WL-0140,NMBGMR,Intermittent,35.33885413,-106.4414746,400,
WL-0141,NMBGMR,Intermittent,35.33435831,-106.4021158,425,
WL-0142,NMBGMR,Intermittent,35.30775045,-106.4130843,,
WL-0145,NMBGMR,Intermittent,35.32402332,-106.4147206,165,
WL-0147,NMBGMR,Intermittent,35.30601711,-106.4913425,790,
WL-0148,NMBGMR,Intermittent,35.39582118,-105.9444187,100,
WL-0149,NMBGMR,Intermittent,35.57008135,-105.796864,,
WL-0150,NMBGMR,Continuous,35.40066073,-106.1562036,840,
WL-0151,NMBGMR,Continuous,35.68672708,-106.749506,28,
WL-0152,NMBGMR,Continuous,35.8018407,-106.5877155,400,
WL-0153,NMBGMR,Intermittent,35.80429773,-106.5873439,366,
WL-0155,NMBGMR,Continuous,35.31362553,-106.5030757,580,
WL-0156,NMBGMR,Intermittent,35.3136919,-106.5028129,760,
WL-0157,NMBGMR,Intermittent,35.30080839,-106.4481131,,
WL-0159,NMBGMR,Intermittent,35.30215374,-106.4373699,300,
WL-0160,NMBGMR,Intermittent,35.31076747,-106.4355644,125,
WL-0164,NMBGMR,Intermittent,33.4543861,-103.7659584,,
WL-0168,NMBGMR,Intermittent,33.62663667,-104.4728649,79,
WL-0172,NMBGMR,Intermittent,33.0733177,-104.6003377,450,
WL-0176,NMBGMR,Intermittent,33.03980041,-104.0096574,,
WL-0177,NMBGMR,Continuous,33.44794189,-108.9232374,300,
WL-0178,NMBGMR,Intermittent,33.44763772,-108.9214607,280,
WL-0179,NMBGMR,Intermittent,35.58962584,-105.7289412,,
WL-0183,NMBGMR,Intermittent,35.50577137,-105.6669623,260,
WL-0187,NMBGMR,Continuous,35.06995785,-108.2487101,,
WL-0188,NMBGMR,Intermittent,33.18850305,-103.9518207,,
WL-0189,NMBGMR,Intermittent,33.20711146,-103.9541096,,
WL-0190,NMBGMR,Intermittent,33.62513838,-103.794286,85,
WL-0191,NMBGMR,Intermittent,33.65355483,-103.7757942,,
WL-0198,NMBGMR,Intermittent,32.01008193,-105.1247604,,
WL-0199,NMBGMR,Continuous,32.90855611,-104.4291899,1008,
WL-0203,NMBGMR,Intermittent,32.66731402,-108.1919416,258,
WL-0204,NMBGMR,Intermittent,35.81416967,-105.4099455,,
WL-0205,NMBGMR,Intermittent,33.29707344,-103.9031274,101,
WL-0206,NMBGMR,Continuous,35.53831109,-105.6831937,400,
WL-0207,NMBGMR,Intermittent,35.5786786,-105.7583982,152,
WL-0213,NMBGMR,Continuous,36.65692624,-106.7527417,585,
WL-0215,NMBGMR,Intermittent,36.65060074,-106.7544329,760,
WL-0217,NMBGMR,Continuous,32.91850094,-107.7076869,,
WL-0218,NMBGMR,Intermittent,32.91697374,-107.7086773,59,
WL-0219,NMBGMR,Intermittent,32.91528583,-107.707931,210,
WL-0227,NMBGMR,Continuous,32.25152826,-107.6454527,229,
WL-0228,NMBGMR,Intermittent,32.98699878,-107.300047,97,
WL-0231,NMBGMR,Intermittent,36.07628949,-106.1048565,530,
WL-0232,NMBGMR,Continuous,36.08003668,-106.1081297,110,
WL-0233,NMBGMR,Intermittent,32.98097497,-107.3865086,165,
WL-0235,NMBGMR,Intermittent,36.24126762,-106.7991742,,
WL-0236,NMBGMR,Continuous,33.3026752,-106.8400147,300,
WL-0237,NMBGMR,Continuous,36.21597127,-106.2769417,,
WL-0238,NMBGMR,Intermittent,32.82138799,-108.1056373,,
WL-0239,NMBGMR,Intermittent,33.19380481,-108.2047389,,
WL-0240,NMBGMR,Intermittent,35.27257691,-108.1317491,300,
WL-0242,NMBGMR,Intermittent,33.53013648,-105.5081329,515,
WL-0243,NMBGMR,Intermittent,33.52982028,-105.5082603,495,
WL-0244,NMBGMR,Continuous,33.53037495,-105.5071651,480,
WL-0245,NMBGMR,Continuous,35.22674612,-106.4871213,460,
WL-0247,NMBGMR,Continuous,36.7459564,-106.4417203,400,
WL-0249,NMBGMR,Intermittent,34.31829618,-108.1800065,415,
WL-0250,NMBGMR,Continuous,33.66910718,-107.1164664,293,
WL-0253,NMBGMR,Intermittent,33.66353888,-107.1061936,,
